exp_id,dataset,mechanism,miss_rate,variant,seed,input_complete,input_missing,categorical_vars,continuous_vars,alpha0,gamma,max_iters,tol,use_stat_refine,mask_fraction,hidden_dims,emb_dim,num_heads,lr,epochs,batch_size,use_gpu
eICU_MNAR_50per_SNI_s8,eICU,MNAR,0.5,SNI,8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
eICU_MNAR_50per_SNI-M_s1,eICU,MNAR,0.5,SNI-M,1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
eICU_MNAR_50per_SNI-M_s2,eICU,MNAR,0.5,SNI-M,2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
eICU_MNAR_50per_SNI-M_s3,eICU,MNAR,0.5,SNI-M,3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
eICU_MNAR_50per_SNI-M_s5,eICU,MNAR,0.5,SNI-M,5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
eICU_MNAR_50per_SNI-M_s8,eICU,MNAR,0.5,SNI-M,8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_10per_SNI_s1,MIMIC,MCAR,0.1,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_10per_SNI_s2,MIMIC,MCAR,0.1,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_10per_SNI_s3,MIMIC,MCAR,0.1,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_10per_SNI_s5,MIMIC,MCAR,0.1,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_10per_SNI_s8,MIMIC,MCAR,0.1,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_30per_SNI_s1,MIMIC,MCAR,0.3,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_30per_SNI_s2,MIMIC,MCAR,0.3,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_30per_SNI_s3,MIMIC,MCAR,0.3,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_30per_SNI_s5,MIMIC,MCAR,0.3,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_30per_SNI_s8,MIMIC,MCAR,0.3,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_50per_SNI_s1,MIMIC,MCAR,0.5,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_50per_SNI_s2,MIMIC,MCAR,0.5,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_50per_SNI_s3,MIMIC,MCAR,0.5,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_50per_SNI_s5,MIMIC,MCAR,0.5,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MCAR_50per_SNI_s8,MIMIC,MCAR,0.5,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MCAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_10per_SNI_s1,MIMIC,MAR,0.1,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_10per_SNI_s2,MIMIC,MAR,0.1,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_10per_SNI_s3,MIMIC,MAR,0.1,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_10per_SNI_s5,MIMIC,MAR,0.1,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_10per_SNI_s8,MIMIC,MAR,0.1,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_SNI_s1,MIMIC,MAR,0.3,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_SNI_s2,MIMIC,MAR,0.3,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_SNI_s3,MIMIC,MAR,0.3,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_SNI_s5,MIMIC,MAR,0.3,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_SNI_s8,MIMIC,MAR,0.3,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_NoPrior_s1,MIMIC,MAR,0.3,NoPrior,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_NoPrior_s2,MIMIC,MAR,0.3,NoPrior,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_NoPrior_s3,MIMIC,MAR,0.3,NoPrior,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_NoPrior_s5,MIMIC,MAR,0.3,NoPrior,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_NoPrior_s8,MIMIC,MAR,0.3,NoPrior,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_HardPrior_s1,MIMIC,MAR,0.3,HardPrior,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_HardPrior_s2,MIMIC,MAR,0.3,HardPrior,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_HardPrior_s3,MIMIC,MAR,0.3,HardPrior,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_HardPrior_s5,MIMIC,MAR,0.3,HardPrior,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_30per_HardPrior_s8,MIMIC,MAR,0.3,HardPrior,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_50per_SNI_s1,MIMIC,MAR,0.5,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_50per_SNI_s2,MIMIC,MAR,0.5,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_50per_SNI_s3,MIMIC,MAR,0.5,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_50per_SNI_s5,MIMIC,MAR,0.5,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MAR_50per_SNI_s8,MIMIC,MAR,0.5,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI_s1,MIMIC,MNAR,0.1,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI_s2,MIMIC,MNAR,0.1,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI_s3,MIMIC,MNAR,0.1,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI_s5,MIMIC,MNAR,0.1,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI_s8,MIMIC,MNAR,0.1,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI-M_s1,MIMIC,MNAR,0.1,SNI-M,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI-M_s2,MIMIC,MNAR,0.1,SNI-M,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI-M_s3,MIMIC,MNAR,0.1,SNI-M,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI-M_s5,MIMIC,MNAR,0.1,SNI-M,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_10per_SNI-M_s8,MIMIC,MNAR,0.1,SNI-M,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI_s1,MIMIC,MNAR,0.3,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI_s2,MIMIC,MNAR,0.3,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI_s3,MIMIC,MNAR,0.3,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI_s5,MIMIC,MNAR,0.3,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI_s8,MIMIC,MNAR,0.3,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI-M_s1,MIMIC,MNAR,0.3,SNI-M,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI-M_s2,MIMIC,MNAR,0.3,SNI-M,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI-M_s3,MIMIC,MNAR,0.3,SNI-M,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI-M_s5,MIMIC,MNAR,0.3,SNI-M,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_30per_SNI-M_s8,MIMIC,MNAR,0.3,SNI-M,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI_s1,MIMIC,MNAR,0.5,SNI,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI_s2,MIMIC,MNAR,0.5,SNI,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI_s3,MIMIC,MNAR,0.5,SNI,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI_s5,MIMIC,MNAR,0.5,SNI,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI_s8,MIMIC,MNAR,0.5,SNI,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI-M_s1,MIMIC,MNAR,0.5,SNI-M,1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI-M_s2,MIMIC,MNAR,0.5,SNI-M,2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI-M_s3,MIMIC,MNAR,0.5,SNI-M,3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI-M_s5,MIMIC,MNAR,0.5,SNI-M,5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
MIMIC_MNAR_50per_SNI-M_s8,MIMIC,MNAR,0.5,SNI-M,8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_10per_SNI_s1,NHANES,MCAR,0.1,SNI,1,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_10per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_10per_SNI_s2,NHANES,MCAR,0.1,SNI,2,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_10per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_10per_SNI_s3,NHANES,MCAR,0.1,SNI,3,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_10per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_10per_SNI_s5,NHANES,MCAR,0.1,SNI,5,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_10per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_10per_SNI_s8,NHANES,MCAR,0.1,SNI,8,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_10per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
NHANES_MCAR_30per_SNI_s1,NHANES,MCAR,0.3,SNI,1,data/NHANES_complete.csv,data/NHANES/NHANES_MCAR_30per.csv,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",1.0,0.9,3,0.0001,True,0.15,"256,128,64",128,16,0.0002,200,128,True
