exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_NHANES_MNAR_30per_MissForest_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MissForest,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_30per_MeanMode_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MeanMode,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_KNN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,KNN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MICE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MICE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MissForest_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MissForest,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_50per_MeanMode_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MeanMode,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_KNN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,KNN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MICE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MICE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MissForest_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MissForest,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_50per_MeanMode_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MeanMode,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_KNN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,KNN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MICE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MICE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MissForest_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MissForest,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_50per_MeanMode_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MeanMode,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_KNN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,KNN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MICE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MICE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MissForest_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MissForest,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_50per_MeanMode_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MeanMode,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_KNN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,KNN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MICE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MICE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MissForest_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MissForest,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_50per_MeanMode_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MeanMode,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_KNN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,KNN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MICE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MICE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_50per_MissForest_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MissForest,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
